cod,qty_solicitada,cod_status,transf_idx,lot_id_origem,lote_origem_nome,location_id_origem,qty_pretendida,qty_movida,transf_status,tempo_ms_transf
207210014,372348.0,EXECUTADO_TOTAL,13,59770,13231,8,49.0,49.0,EXECUTADO,1554
207210014,372348.0,EXECUTADO_TOTAL,14,59791,13233,8,616.0,616.0,EXECUTADO,1613
207210014,372348.0,EXECUTADO_TOTAL,15,3948,ME241-207/24,8,31028.624,31028.624,EXECUTADO,1517
207210014,372348.0,EXECUTADO_TOTAL,16,57578,P-15/05,8,12446.000000000011,12446.000000000011,EXECUTADO,1503
209010110,412752.0,EXECUTADO_TOTAL,1,59006,03/04/2026,8,114744.0,114744.0,EXECUTADO,1624
209010110,412752.0,EXECUTADO_TOTAL,2,59378,13192,8,16800.0,16800.0,EXECUTADO,1528
209010110,412752.0,EXECUTADO_TOTAL,3,58492,13194,8,16800.0,16800.0,EXECUTADO,1562
209010110,412752.0,EXECUTADO_TOTAL,4,59636,13201,8,247500.0,247500.0,EXECUTADO,1621
209010110,412752.0,EXECUTADO_TOTAL,5,59346,13217,8,16908.0,16908.0,EXECUTADO,1560
210030005,438296.0,EXECUTADO_TOTAL,1,54710,84927,8,72052.0,72052.0,EXECUTADO,1626
210030005,438296.0,EXECUTADO_TOTAL,2,59668,92934,8,366244.0,366244.0,EXECUTADO,1656
210030320,618108.0,EXECUTADO_TOTAL,1,59008,0611/24,8,567912.0,567912.0,EXECUTADO,1663
210030320,618108.0,EXECUTADO_TOTAL,2,59653,13203,8,50196.0,50196.0,EXECUTADO,1607
209019912,698355.0,EXECUTADO_TOTAL,1,59380,13192,8,16800.0,16800.0,EXECUTADO,1616
209019912,698355.0,EXECUTADO_TOTAL,2,58494,13194,8,16800.0,16800.0,EXECUTADO,-1388
209019912,698355.0,EXECUTADO_TOTAL,3,59638,13201,8,622212.0,622212.0,EXECUTADO,1671
209019912,698355.0,EXECUTADO_TOTAL,4,59348,13217,8,16908.0,16908.0,EXECUTADO,1648
209019912,698355.0,EXECUTADO_TOTAL,5,55177,26220,8,25635.0,25635.0,EXECUTADO,1625
209019913,718780.0,EXECUTADO_TOTAL,1,59381,13192,8,16800.0,16800.0,EXECUTADO,1678
209019913,718780.0,EXECUTADO_TOTAL,2,58495,13194,8,16800.0,16800.0,EXECUTADO,1690
209019913,718780.0,EXECUTADO_TOTAL,3,59639,13201,8,557200.0,557200.0,EXECUTADO,1657
209019913,718780.0,EXECUTADO_TOTAL,4,59349,13217,8,16908.0,16908.0,EXECUTADO,1753
209019913,718780.0,EXECUTADO_TOTAL,5,55178,26219,8,111072.0,111072.0,EXECUTADO,1654
209000511,787384.0,EXECUTADO_TOTAL,1,56069,12317,8,150750.0,150750.0,EXECUTADO,1619
209000511,787384.0,EXECUTADO_TOTAL,2,59383,13192,8,16800.0,16800.0,EXECUTADO,1556
209000511,787384.0,EXECUTADO_TOTAL,3,58497,13194,8,16800.0,16800.0,EXECUTADO,1513
209000511,787384.0,EXECUTADO_TOTAL,4,59635,13201,8,586126.0,586126.0,EXECUTADO,1565
209000511,787384.0,EXECUTADO_TOTAL,5,59351,13217,8,16908.0,16908.0,EXECUTADO,1694
210030112,841868.0,EXECUTADO_TOTAL,1,13760,79421,8,48864.0,48864.0,EXECUTADO,1682
210030112,841868.0,EXECUTADO_TOTAL,2,54713,84926,8,793004.0,793004.0,EXECUTADO,1613
210030009,988233.794,EXECUTADO_PARCIAL,1,28386,80433,8,25209.792,25209.792,EXECUTADO,1624
210030009,988233.794,EXECUTADO_PARCIAL,2,32361,81123,8,963024.0,963024.0,EXECUTADO,1560
104000042,2.273741,EXECUTADO_TOTAL,1,58821,MIGRACAO,8,1.4834,1.4834,EXECUTADO,1562
104000042,2.273741,EXECUTADO_TOTAL,2,57470,001-008/25,8,0.7903409999999997,0.7903409999999997,EXECUTADO,1604
4310176,1094.0,EXECUTADO_PARCIAL,1,56012,138/26,8,742.0,742.0,EXECUTADO,2132
4310176,1094.0,EXECUTADO_PARCIAL,2,58388,139/26,8,351.0,351.0,EXECUTADO,1639
105000022,7047.05644,EXECUTADO_TOTAL,1,17977,01/11,8,4e-05,4e-05,EXECUTADO,372
105000022,7047.05644,EXECUTADO_TOTAL,2,59795,13233,8,1710.7784,1710.7784,EXECUTADO,1349
105000022,7047.05644,EXECUTADO_TOTAL,3,59009,262-01/11,8,1191.3793,1191.3793,EXECUTADO,1304
105000022,7047.05644,EXECUTADO_TOTAL,4,42023,276,8,4144.8987,4144.8987,EXECUTADO,1333
201030052,12000.0,EXECUTADO_TOTAL,1,22273,0412/24,8,12000.0,12000.0,EXECUTADO,1466
208000010,118847.7413,EXECUTADO_TOTAL,1,59384,13192,8,1176.0,1176.0,EXECUTADO,1746
208000010,118847.7413,EXECUTADO_TOTAL,2,59625,13201,8,110847.1813,110847.1813,EXECUTADO,1574
208000010,118847.7413,EXECUTADO_TOTAL,3,59276,13216,8,495.58,495.58,EXECUTADO,1596
208000010,118847.7413,EXECUTADO_TOTAL,4,59352,13217,8,1183.56,1183.56,EXECUTADO,1628
208000010,118847.7413,EXECUTADO_TOTAL,5,59302,13219,8,204.8,204.8,EXECUTADO,1670
208000010,118847.7413,EXECUTADO_TOTAL,6,59484,13222,8,563.2,563.2,EXECUTADO,1617
208000010,118847.7413,EXECUTADO_TOTAL,7,59568,13224,8,137.74,137.74,EXECUTADO,1582
208000010,118847.7413,EXECUTADO_TOTAL,8,59741,13225,8,716.8,716.8,EXECUTADO,1572
208000010,118847.7413,EXECUTADO_TOTAL,9,59707,13227,8,222.38,222.38,EXECUTADO,1668
208000010,118847.7413,EXECUTADO_TOTAL,10,59717,13228,8,188.94,188.94,EXECUTADO,1556
208000010,118847.7413,EXECUTADO_TOTAL,11,59807,13229,8,137.6,137.6,EXECUTADO,1581
208000010,118847.7413,EXECUTADO_TOTAL,12,59772,13231,8,50.47,50.47,EXECUTADO,1552
208000010,118847.7413,EXECUTADO_TOTAL,13,59790,13233,8,529.76,529.76,EXECUTADO,1552
208000010,118847.7413,EXECUTADO_TOTAL,14,4719,ME236-205/24,8,2393.7299999999987,2393.7299999999987,EXECUTADO,-1403
104000016,277781.5533,EXECUTADO_PARCIAL,1,58813,MIGRACAO,8,127333.7139,127333.7139,EXECUTADO,1457
104000016,277781.5533,EXECUTADO_PARCIAL,2,27284,0102,8,4e-05,4e-05,EXECUTADO,326
104000016,277781.5533,EXECUTADO_PARCIAL,3,57491,089/26,27458,15.625,15.625,EXECUTADO,1407
104000016,277781.5533,EXECUTADO_PARCIAL,4,59294,13216,8,125.64,125.64,EXECUTADO,1372
104000016,277781.5533,EXECUTADO_PARCIAL,5,59321,13219,8,166.5696,166.5696,EXECUTADO,1425
104000016,277781.5533,EXECUTADO_PARCIAL,6,59503,13222,8,458.0665,458.0665,EXECUTADO,1301
104000016,277781.5533,EXECUTADO_PARCIAL,7,59586,13224,8,34.92,34.92,EXECUTADO,1282
104000016,277781.5533,EXECUTADO_PARCIAL,8,59760,13225,8,582.9937,582.9937,EXECUTADO,1376
104000016,277781.5533,EXECUTADO_PARCIAL,9,59826,13229,8,111.914,111.914,EXECUTADO,1348
104000016,277781.5533,EXECUTADO_PARCIAL,10,57574,P-15/05,8,148666.9246,148666.9246,EXECUTADO,1328
104000016,277781.5533,EXECUTADO_PARCIAL,11,17057,T20241014,8,278.18,278.18,EXECUTADO,1359
104000016,277781.5533,EXECUTADO_PARCIAL,12,17057,T20241014,27458,1.92,1.92,EXECUTADO,1384
208000111,194.0,EXECUTADO_TOTAL,1,57586,128-083/26,8,167.95,167.95,EXECUTADO,1481
208000111,194.0,EXECUTADO_TOTAL,2,59626,13201,8,26.05000000000001,26.05000000000001,EXECUTADO,1495
104000050,1.088035,EXECUTADO_TOTAL,1,57646,034-092/25,8,1.088035,1.088035,EXECUTADO,1461
104000052,34.75454,EXECUTADO_TOTAL,1,58824,MIGRACAO,8,10.0,10.0,EXECUTADO,1362
104000052,34.75454,EXECUTADO_TOTAL,2,39254,0909,8,10.0,10.0,EXECUTADO,1346
104000052,34.75454,EXECUTADO_TOTAL,3,59076,1,8,14.7516,14.7516,EXECUTADO,1368
104000052,34.75454,EXECUTADO_TOTAL,4,58048,107-260/25,8,0.0029399999999988324,0.0029399999999988324,EXECUTADO,1372
105000101,121.64,EXECUTADO_TOTAL,1,59112,1,8,1.64,1.64,EXECUTADO,1355
105000101,121.64,EXECUTADO_TOTAL,2,59563,13209,8,120.0,120.0,EXECUTADO,1365
208000006,195.6,EXECUTADO_TOTAL,1,57471,004-007/25,8,195.6,195.6,EXECUTADO,1546
104000003,1372.0,EXECUTADO_PARCIAL,1,58807,MIGRACAO,8,562.0,562.0,EXECUTADO,-1318
104000003,1372.0,EXECUTADO_PARCIAL,2,31466,0024120325,8,562.0,562.0,EXECUTADO,1550
104000003,1372.0,EXECUTADO_PARCIAL,3,59776,13231,8,32.3253,32.3253,EXECUTADO,1529
104000003,1372.0,EXECUTADO_PARCIAL,4,58298,"LF/Estoque - 2025,2527/24",8,185.2375,185.2375,EXECUTADO,1488
104000003,1372.0,EXECUTADO_PARCIAL,5,57350,MI 021-065/26,8,30.0,30.0,EXECUTADO,1560
4870112,588.0,EXECUTADO_PARCIAL,1,54023,104/26,8,587.917,587.917,EXECUTADO,1864
104000018,1463.0,EXECUTADO_TOTAL,1,58814,MIGRACAO,8,691.8256,691.8256,EXECUTADO,1680
104000018,1463.0,EXECUTADO_TOTAL,2,38799,0109,8,8e-08,0.0,FALHA_AUMENTO,616
104000018,1463.0,EXECUTADO_TOTAL,3,4343,0208/24,8,7e-06,7e-06,EXECUTADO,531
104000018,1463.0,EXECUTADO_TOTAL,4,57481,033-177/26,8,625.0,625.0,EXECUTADO,1582
104000018,1463.0,EXECUTADO_TOTAL,5,59281,13216,8,6.282,6.282,EXECUTADO,1639
104000018,1463.0,EXECUTADO_TOTAL,6,59307,13219,8,3.1232,3.1232,EXECUTADO,1597
104000018,1463.0,EXECUTADO_TOTAL,7,59489,13222,8,8.5888,8.5888,EXECUTADO,1602
104000018,1463.0,EXECUTADO_TOTAL,8,59573,13224,8,1.746,1.746,EXECUTADO,1605
104000018,1463.0,EXECUTADO_TOTAL,9,59746,13225,8,10.9312,10.9312,EXECUTADO,1652
104000018,1463.0,EXECUTADO_TOTAL,10,59812,13229,8,2.0984,2.0984,EXECUTADO,1575
104000018,1463.0,EXECUTADO_TOTAL,11,59774,13231,8,1.6163,1.6163,EXECUTADO,1573
104000018,1463.0,EXECUTADO_TOTAL,12,59794,13233,8,7.8959,7.8959,EXECUTADO,1524
104000018,1463.0,EXECUTADO_TOTAL,13,59046,LF/Estoque - MIGRAÇÃO,8,21.1588,21.1588,EXECUTADO,1980
104000018,1463.0,EXECUTADO_TOTAL,14,57346,MI 168-349/25,8,34.2865,34.2865,EXECUTADO,1647
104000018,1463.0,EXECUTADO_TOTAL,15,57346,MI 168-349/25,27458,0.3125,0.3125,EXECUTADO,1541
104000018,1463.0,EXECUTADO_TOTAL,16,57555,P-15/05,8,48.13479300000002,48.13479300000002,EXECUTADO,-1297
105000019,1695.0,EXECUTADO_TOTAL,1,59020,1208/24,8,11.9922,11.9922,EXECUTADO,1709
105000019,1695.0,EXECUTADO_TOTAL,2,59314,13219,8,3.1232,3.1232,EXECUTADO,1576
105000019,1695.0,EXECUTADO_TOTAL,3,59496,13222,8,8.5888,8.5888,EXECUTADO,1610
105000019,1695.0,EXECUTADO_TOTAL,4,59753,13225,8,10.9312,10.9312,EXECUTADO,1606
105000019,1695.0,EXECUTADO_TOTAL,5,59819,13229,8,2.0984,2.0984,EXECUTADO,1677
105000019,1695.0,EXECUTADO_TOTAL,6,57559,P-15/05,8,1658.2662,1658.2662,EXECUTADO,1649
105000037,1999.0,EXECUTADO_TOTAL,1,36762,11276,8,4e-05,4e-05,EXECUTADO,652
105000037,1999.0,EXECUTADO_TOTAL,2,59022,"18/011024-03,1101,MIGRACAO",8,146.8073,146.8073,EXECUTADO,1530
105000037,1999.0,EXECUTADO_TOTAL,3,7416,18/032023-04,8,3.7e-05,3.7e-05,EXECUTADO,528
105000037,1999.0,EXECUTADO_TOTAL,4,7685,20266,8,2e-05,2e-05,EXECUTADO,535
105000037,1999.0,EXECUTADO_TOTAL,5,3044,2507/24,8,4e-05,4e-05,EXECUTADO,513
105000037,1999.0,EXECUTADO_TOTAL,6,59472,KFTP2025004,8,1852.1925630000003,1852.1925630000003,EXECUTADO,1483
208000008,2239.0,EXECUTADO_TOTAL,1,57500,130- 085/26,8,255.0,255.0,EXECUTADO,2074
208000008,2239.0,EXECUTADO_TOTAL,2,59386,13192,8,9.1,9.1,EXECUTADO,1680
208000008,2239.0,EXECUTADO_TOTAL,3,58500,13194,8,9.1,9.1,EXECUTADO,1565
208000008,2239.0,EXECUTADO_TOTAL,4,59624,13201,8,1271.538,1271.538,EXECUTADO,1601
208000008,2239.0,EXECUTADO_TOTAL,5,59279,13216,8,6.4813,6.4813,EXECUTADO,1606
208000008,2239.0,EXECUTADO_TOTAL,6,59354,13217,8,9.1585,9.1585,EXECUTADO,1659
208000008,2239.0,EXECUTADO_TOTAL,7,59305,13219,8,2.5999,2.5999,EXECUTADO,1613
208000008,2239.0,EXECUTADO_TOTAL,8,59487,13222,8,7.1498,7.1498,EXECUTADO,1717
208000008,2239.0,EXECUTADO_TOTAL,9,59571,13224,8,1.8014,1.8014,EXECUTADO,1615
208000008,2239.0,EXECUTADO_TOTAL,10,59744,13225,8,9.0998,9.0998,EXECUTADO,-1262
208000008,2239.0,EXECUTADO_TOTAL,11,59710,13227,8,4.2793,4.2793,EXECUTADO,1629
208000008,2239.0,EXECUTADO_TOTAL,12,59720,13228,8,3.6293,3.6293,EXECUTADO,1592
208000008,2239.0,EXECUTADO_TOTAL,13,59810,13229,8,1.7461,1.7461,EXECUTADO,1619
208000008,2239.0,EXECUTADO_TOTAL,14,59773,13231,8,0.91,0.91,EXECUTADO,1621
208000008,2239.0,EXECUTADO_TOTAL,15,59792,13233,8,7.1499,7.1499,EXECUTADO,1692
208000008,2239.0,EXECUTADO_TOTAL,16,59086,ME-288-239/24,8,640.2567000000003,640.2567000000003,EXECUTADO,1647
105000028,2337.0,EXECUTADO_TOTAL,1,59723,1-26-004352,8,800.0,800.0,EXECUTADO,1506
105000028,2337.0,EXECUTADO_TOTAL,2,59010,11/03 2030,8,737.2685,737.2685,EXECUTADO,1521
105000028,2337.0,EXECUTADO_TOTAL,3,44042,804945,8,799.7315,799.7315,EXECUTADO,1512
105000006,2354.0,EXECUTADO_TOTAL,1,59019,0212/24,8,27.0786,27.0786,EXECUTADO,1569
105000006,2354.0,EXECUTADO_TOTAL,2,59311,13219,8,5.5968,5.5968,EXECUTADO,1480
105000006,2354.0,EXECUTADO_TOTAL,3,59493,13222,8,15.3911,15.3911,EXECUTADO,1556
105000006,2354.0,EXECUTADO_TOTAL,4,59750,13225,8,19.5887,19.5887,EXECUTADO,1494
105000006,2354.0,EXECUTADO_TOTAL,5,59816,13229,8,3.7603,3.7603,EXECUTADO,1527
105000006,2354.0,EXECUTADO_TOTAL,6,44280,810311,8,2282.584500000001,2282.584500000001,EXECUTADO,1611
104000007,2466.0,EXECUTADO_TOTAL,1,58809,MIGRACAO,8,101.763,101.763,EXECUTADO,1766
104000007,2466.0,EXECUTADO_TOTAL,2,4339,0208/24,8,2e-05,2e-05,EXECUTADO,581
104000007,2466.0,EXECUTADO_TOTAL,3,59320,13219,8,8.745,8.745,EXECUTADO,1599
104000007,2466.0,EXECUTADO_TOTAL,4,59502,13222,8,24.0486,24.0486,EXECUTADO,1616
104000007,2466.0,EXECUTADO_TOTAL,5,59759,13225,8,30.6074,30.6074,EXECUTADO,-1159
104000007,2466.0,EXECUTADO_TOTAL,6,59825,13229,8,5.8755,5.8755,EXECUTADO,1575
104000007,2466.0,EXECUTADO_TOTAL,7,59801,13233,8,118.4383,118.4383,EXECUTADO,1673
104000007,2466.0,EXECUTADO_TOTAL,8,57530,4260112,8,11.6,11.6,EXECUTADO,1595
104000007,2466.0,EXECUTADO_TOTAL,9,59427,INV-104000007-20260 518,8,101.763,101.763,EXECUTADO,1593
104000007,2466.0,EXECUTADO_TOTAL,10,57563,P-15/05,8,2063.1591800000006,2063.1591800000006,EXECUTADO,1649
104000004,3866.0,EXECUTADO_TOTAL,1,58808,MIGRACAO,8,1821.9813,1821.9813,EXECUTADO,1804
104000004,3866.0,EXECUTADO_TOTAL,2,38811,0109,27458,8e-08,0.0,FALHA_AUMENTO,306
104000004,3866.0,EXECUTADO_TOTAL,3,57474,013-050/26,8,576.097901,576.097901,EXECUTADO,1614
104000004,3866.0,EXECUTADO_TOTAL,4,57474,013-050/26,27458,2.35872,2.35872,EXECUTADO,1539
104000004,3866.0,EXECUTADO_TOTAL,5,57482,033-177/26,8,587.2824,587.2824,EXECUTADO,1559
104000004,3866.0,EXECUTADO_TOTAL,6,10240,0409/24,8,1e-07,0.0,FALHA_AUMENTO,343
104000004,3866.0,EXECUTADO_TOTAL,7,1986,05072024,4068,5e-07,0.0,FALHA_AUMENTO,284
104000004,3866.0,EXECUTADO_TOTAL,8,5174,0908/24,27458,5e-05,5e-05,EXECUTADO,496
104000004,3866.0,EXECUTADO_TOTAL,9,59293,13216,8,6.282,6.282,EXECUTADO,1615
104000004,3866.0,EXECUTADO_TOTAL,10,59319,13219,8,3.1232,3.1232,EXECUTADO,1547
104000004,3866.0,EXECUTADO_TOTAL,11,59501,13222,8,8.5888,8.5888,EXECUTADO,1611
104000004,3866.0,EXECUTADO_TOTAL,12,59585,13224,8,1.746,1.746,EXECUTADO,1537
104000004,3866.0,EXECUTADO_TOTAL,13,59758,13225,8,10.9312,10.9312,EXECUTADO,1531
104000004,3866.0,EXECUTADO_TOTAL,14,59824,13229,8,2.0984,2.0984,EXECUTADO,1525
104000004,3866.0,EXECUTADO_TOTAL,15,59800,13233,8,7.8959,7.8959,EXECUTADO,2047
104000004,3866.0,EXECUTADO_TOTAL,16,25697,1501/25,27458,4e-05,4e-05,EXECUTADO,548
104000004,3866.0,EXECUTADO_TOTAL,17,2901,2507/24,27458,4.644e-05,4.644e-05,EXECUTADO,536
104000004,3866.0,EXECUTADO_TOTAL,18,7678,5770,8,3e-07,0.0,FALHA_AUMENTO,306
104000004,3866.0,EXECUTADO_TOTAL,19,59426,INV-104000004-2026 0518,8,837.61404256,837.61404256,EXECUTADO,1577
104000002,8631.0,EXECUTADO_TOTAL,1,58806,MIGRACAO,8,3877.6409,3877.6409,EXECUTADO,1700
104000002,8631.0,EXECUTADO_TOTAL,2,17982,01/11,27458,2.01e-05,2.01e-05,EXECUTADO,544
104000002,8631.0,EXECUTADO_TOTAL,3,38810,0109,27458,3.1e-07,0.0,FALHA_AUMENTO,279
104000002,8631.0,EXECUTADO_TOTAL,4,57475,014-065/26,8,833.005764,833.005764,EXECUTADO,1536
104000002,8631.0,EXECUTADO_TOTAL,5,57475,014-065/26,27458,15.51312,15.51312,EXECUTADO,1717
104000002,8631.0,EXECUTADO_TOTAL,6,4341,0208/24,27458,1.9e-05,1.9e-05,EXECUTADO,505
104000002,8631.0,EXECUTADO_TOTAL,7,57479,030-112/26,8,1918.85896,1918.85896,EXECUTADO,1469
104000002,8631.0,EXECUTADO_TOTAL,8,57479,030-112/26,27458,52.867466,52.867466,EXECUTADO,1536
104000002,8631.0,EXECUTADO_TOTAL,9,59292,13216,8,7.5384,7.5384,EXECUTADO,1532
104000002,8631.0,EXECUTADO_TOTAL,10,59318,13219,8,2.8109,2.8109,EXECUTADO,1525
104000002,8631.0,EXECUTADO_TOTAL,11,59500,13222,8,7.7299,7.7299,EXECUTADO,1520
104000002,8631.0,EXECUTADO_TOTAL,12,59584,13224,8,2.0952,2.0952,EXECUTADO,1616
104000002,8631.0,EXECUTADO_TOTAL,13,59757,13225,8,9.8381,9.8381,EXECUTADO,1650
104000002,8631.0,EXECUTADO_TOTAL,14,59823,13229,8,1.8886,1.8886,EXECUTADO,1562
104000002,8631.0,EXECUTADO_TOTAL,15,59799,13233,8,7.8959,7.8959,EXECUTADO,1552
104000002,8631.0,EXECUTADO_TOTAL,16,12000,1709/24,27458,2e-05,2e-05,EXECUTADO,521
104000002,8631.0,EXECUTADO_TOTAL,17,59425,20260520,8,1893.3167308999996,1893.3167308999996,EXECUTADO,1631
105000024,34791.0,EXECUTADO_TOTAL,1,59315,13219,8,104.1056,104.1056,EXECUTADO,1626
105000024,34791.0,EXECUTADO_TOTAL,2,59497,13222,8,286.2905,286.2905,EXECUTADO,1626
105000024,34791.0,EXECUTADO_TOTAL,3,59754,13225,8,364.3697,364.3697,EXECUTADO,1582
105000024,34791.0,EXECUTADO_TOTAL,4,59820,13229,8,69.946,69.946,EXECUTADO,1591
105000024,34791.0,EXECUTADO_TOTAL,5,59797,13233,8,78.9589,78.9589,EXECUTADO,1853
105000024,34791.0,EXECUTADO_TOTAL,6,58002,220126,8,780.0,780.0,EXECUTADO,-1317
105000024,34791.0,EXECUTADO_TOTAL,7,59466,P-15/05,8,25827.477,25827.477,EXECUTADO,1696
105000024,34791.0,EXECUTADO_TOTAL,8,59085,"migração,230326,MIGRAÇÃO",8,7279.852299999991,7279.852299999991,EXECUTADO,1583
209000150,76392.0,EXECUTADO_TOTAL,1,59628,13201,8,15288.0,15288.0,EXECUTADO,1677
209000150,76392.0,EXECUTADO_TOTAL,2,59704,13227,8,948.0,948.0,EXECUTADO,1576
209000150,76392.0,EXECUTADO_TOTAL,3,59714,13228,8,804.0,804.0,EXECUTADO,1635
209000150,76392.0,EXECUTADO_TOTAL,4,54141,6381,8,51708.0,51708.0,EXECUTADO,1598
209000150,76392.0,EXECUTADO_TOTAL,5,59241,6433,8,7644.0,7644.0,EXECUTADO,1691
105000078,21.0,EXECUTADO_TOTAL,1,59110,1,8,18.5348,18.5348,EXECUTADO,1433
105000078,21.0,EXECUTADO_TOTAL,2,59767,13231,8,2.4651999999999994,2.4651999999999994,EXECUTADO,1439
105000046,25.0,EXECUTADO_TOTAL,1,57490,085-213/25,8,22.0,22.0,EXECUTADO,1648
105000046,25.0,EXECUTADO_TOTAL,2,27443,1202,8,0.3303,0.3303,EXECUTADO,1624
105000046,25.0,EXECUTADO_TOTAL,3,59474,M25040802-21/2025847,8,2.6697,2.6697,EXECUTADO,1598
105000011,31.0,EXECUTADO_TOTAL,1,59285,13216,8,6.282,6.282,EXECUTADO,1529
105000011,31.0,EXECUTADO_TOTAL,2,59577,13224,8,1.746,1.746,EXECUTADO,1546
105000011,31.0,EXECUTADO_TOTAL,3,59461,7500517546,8,22.972,22.972,EXECUTADO,1490
104000014,43.0,EXECUTADO_TOTAL,1,58812,MIGRACAO,8,7.3476,7.3476,EXECUTADO,1698
104000014,43.0,EXECUTADO_TOTAL,2,57492,091-213/25,8,35.6524,35.6524,EXECUTADO,1552
105000059,73.0,EXECUTADO_TOTAL,1,59479,2211,8,72.8179,72.8179,EXECUTADO,1420
105000059,73.0,EXECUTADO_TOTAL,2,59024,23/06/2025,8,0.18210000000000548,0.18210000000000548,EXECUTADO,1426
104000048,79.0,EXECUTADO_PARCIAL,1,58823,MIGRACAO,8,0.9477,0.9477,EXECUTADO,-1010
104000048,79.0,EXECUTADO_PARCIAL,2,18356,04/11,8,0.9477,0.9477,EXECUTADO,1702
104000048,79.0,EXECUTADO_PARCIAL,3,59322,13219,8,0.1562,0.1562,EXECUTADO,1662
104000048,79.0,EXECUTADO_PARCIAL,4,59504,13222,8,0.4294,0.4294,EXECUTADO,1663
104000048,79.0,EXECUTADO_PARCIAL,5,59761,13225,8,0.5466,0.5466,EXECUTADO,1745
104000048,79.0,EXECUTADO_PARCIAL,6,59827,13229,8,0.1049,0.1049,EXECUTADO,1740
104000048,79.0,EXECUTADO_PARCIAL,7,59065,"14/11,01/11-04/11,0312/24",8,75.5748,75.5748,EXECUTADO,1500
104000034,79.0,EXECUTADO_TOTAL,1,58818,MIGRACAO,8,4.7404,4.7404,EXECUTADO,1593
104000034,79.0,EXECUTADO_TOTAL,2,59432,089165820-F3,8,4.7404,4.7404,EXECUTADO,1550
104000034,79.0,EXECUTADO_TOTAL,3,59235,131/26,8,40.0,40.0,EXECUTADO,1594
104000034,79.0,EXECUTADO_TOTAL,4,59058,"20/24,0601/25",8,29.519200000000012,29.519200000000012,EXECUTADO,1619
105000077,88.0,EXECUTADO_TOTAL,1,58966,MIGRACAO,8,28.0,28.0,EXECUTADO,1349
105000077,88.0,EXECUTADO_TOTAL,2,59026,1,8,31.7168,31.7168,EXECUTADO,1366
105000077,88.0,EXECUTADO_TOTAL,3,59543,13208,8,28.0,28.0,EXECUTADO,1310
105000077,88.0,EXECUTADO_TOTAL,4,58030,140-316/25,8,0.2832000000000008,0.2832000000000008,EXECUTADO,1402
104000009,90.0,EXECUTADO_TOTAL,1,58810,MIGRACAO,8,90.0,90.0,EXECUTADO,1570
105000031,125.0,EXECUTADO_TOTAL,1,59289,13216,8,18.846,18.846,EXECUTADO,1574
105000031,125.0,EXECUTADO_TOTAL,2,59581,13224,8,5.238,5.238,EXECUTADO,1647
105000031,125.0,EXECUTADO_TOTAL,3,59467,17025025,8,70.3462,70.3462,EXECUTADO,1610
105000031,125.0,EXECUTADO_TOTAL,4,26968,20534,8,30.5698,30.5698,EXECUTADO,1531
4820146,134.0,EXECUTADO_PARCIAL,1,55490,125/26,8,1.0,1.0,EXECUTADO,-1176
4820146,134.0,EXECUTADO_PARCIAL,2,44509,332/25,8,132.667,132.667,EXECUTADO,1599
104000031,237.0,EXECUTADO_TOTAL,1,58816,MIGRACAO,8,114.2008,114.2008,EXECUTADO,1570
104000031,237.0,EXECUTADO_TOTAL,2,57956,005-019/25,8,122.7992,122.7992,EXECUTADO,1448
104000001,288.0,EXECUTADO_TOTAL,1,58805,MIGRACAO,8,100.2185,100.2185,EXECUTADO,1461
104000001,288.0,EXECUTADO_TOTAL,2,57480,031-092/25,8,25.0,25.0,EXECUTADO,1453
104000001,288.0,EXECUTADO_TOTAL,3,59621,13221,8,0.2887,0.2887,EXECUTADO,1362
104000001,288.0,EXECUTADO_TOTAL,4,59424,240317-C01,8,100.2185,100.2185,EXECUTADO,1477
104000001,288.0,EXECUTADO_TOTAL,5,58296,LF/Estoque - 2026,8,62.27429999999998,62.27429999999998,EXECUTADO,1560
4840103,128.0,EXECUTADO_TOTAL,1,56037,132/26,8,128.0,128.0,EXECUTADO,1573
4810112,369.0,EXECUTADO_TOTAL,1,33081,104/25,8,369.0,369.0,EXECUTADO,1520
4360172,617.0,EXECUTADO_TOTAL,1,54122,107/26,8,1.0,1.0,EXECUTADO,1754
4360172,617.0,EXECUTADO_TOTAL,2,56013,138/26,8,616.0,616.0,EXECUTADO,1566
