55	AL	Ibateguara	0	t	2025-07-01 21:35:26.048923	2025-07-01 21:35:26.048933
56	AL	Igaci	0	t	2025-07-01 21:35:26.052398	2025-07-01 21:35:26.052406
57	AL	Igreja Nova	0	t	2025-07-01 21:35:26.05592	2025-07-01 21:35:26.055929
58	AL	Inhapi	0	t	2025-07-01 21:35:26.059493	2025-07-01 21:35:26.059503
59	AL	Jacaré dos Homens	0	t	2025-07-01 21:35:26.063029	2025-07-01 21:35:26.063038
60	AL	Jacuípe	0	t	2025-07-01 21:35:26.066715	2025-07-01 21:35:26.066727
61	AL	Japaratinga	0	t	2025-07-01 21:35:26.070779	2025-07-01 21:35:26.070792
62	AL	Jaramataia	0	t	2025-07-01 21:35:26.074687	2025-07-01 21:35:26.074697
63	AL	Jequiá da Praia	0	t	2025-07-01 21:35:26.078291	2025-07-01 21:35:26.078302
64	AL	Joaquim Gomes	0	t	2025-07-01 21:35:26.081811	2025-07-01 21:35:26.081821
65	AL	Jundiá	0	t	2025-07-01 21:35:26.085283	2025-07-01 21:35:26.085292
66	AL	Junqueiro	0	t	2025-07-01 21:35:26.089334	2025-07-01 21:35:26.089343
67	AL	Lagoa da Canoa	0	t	2025-07-01 21:35:26.093374	2025-07-01 21:35:26.093383
68	AL	Limoeiro de Anadia	0	t	2025-07-01 21:35:26.096842	2025-07-01 21:35:26.096851
69	AL	Maceió	0	t	2025-07-01 21:35:26.100365	2025-07-01 21:35:26.100374
70	AL	Major Isidoro	0	t	2025-07-01 21:35:26.103842	2025-07-01 21:35:26.103851
71	AL	Mar Vermelho	0	t	2025-07-01 21:35:26.107431	2025-07-01 21:35:26.10744
72	AL	Maragogi	0	t	2025-07-01 21:35:26.110917	2025-07-01 21:35:26.110926
73	AL	Maravilha	0	t	2025-07-01 21:35:26.114432	2025-07-01 21:35:26.114444
74	AL	Marechal Deodoro	0	t	2025-07-01 21:35:26.118962	2025-07-01 21:35:26.118983
75	AL	Maribondo	0	t	2025-07-01 21:35:26.123196	2025-07-01 21:35:26.123205
76	AL	Mata Grande	0	t	2025-07-01 21:35:26.128199	2025-07-01 21:35:26.128209
77	AL	Matriz de Camaragibe	0	t	2025-07-01 21:35:26.132191	2025-07-01 21:35:26.1322
78	AL	Messias	0	t	2025-07-01 21:35:26.136927	2025-07-01 21:35:26.136948
79	AL	Minador do Negrão	0	t	2025-07-01 21:35:26.141191	2025-07-01 21:35:26.1412
80	AL	Monteirópolis	0	t	2025-07-01 21:35:26.14594	2025-07-01 21:35:26.145963
81	AL	Murici	0	t	2025-07-01 21:35:26.150358	2025-07-01 21:35:26.150368
82	AL	Novo Lino	0	t	2025-07-01 21:35:26.154397	2025-07-01 21:35:26.154406
83	AL	Olho d'Água das Flores	0	t	2025-07-01 21:35:26.15814	2025-07-01 21:35:26.158149
84	AL	Olho d'Água do Casado	0	t	2025-07-01 21:35:26.161843	2025-07-01 21:35:26.161855
85	AL	Olho d'Água Grande	0	t	2025-07-01 21:35:26.165515	2025-07-01 21:35:26.165524
86	AL	Olivença	0	t	2025-07-01 21:35:26.169222	2025-07-01 21:35:26.169231
87	AL	Ouro Branco	0	t	2025-07-01 21:35:26.173143	2025-07-01 21:35:26.173152
88	AL	Palestina	0	t	2025-07-01 21:35:26.176742	2025-07-01 21:35:26.176751
89	AL	Palmeira dos Índios	0	t	2025-07-01 21:35:26.180442	2025-07-01 21:35:26.180454
90	AL	Pão de Açúcar	0	t	2025-07-01 21:35:26.1841	2025-07-01 21:35:26.184109
91	AL	Pariconha	0	t	2025-07-01 21:35:26.187663	2025-07-01 21:35:26.187672
92	AL	Paripueira	0	t	2025-07-01 21:35:26.191188	2025-07-01 21:35:26.191197
93	AL	Passo de Camaragibe	0	t	2025-07-01 21:35:26.194732	2025-07-01 21:35:26.194741
94	AL	Paulo Jacinto	0	t	2025-07-01 21:35:26.198424	2025-07-01 21:35:26.198433
95	AL	Penedo	0	t	2025-07-01 21:35:26.202051	2025-07-01 21:35:26.20206
96	AL	Piaçabuçu	0	t	2025-07-01 21:35:26.205566	2025-07-01 21:35:26.205575
97	AL	Pilar	0	t	2025-07-01 21:35:26.209034	2025-07-01 21:35:26.209043
98	AL	Pindoba	0	t	2025-07-01 21:35:26.212582	2025-07-01 21:35:26.21259
99	AL	Piranhas	0	t	2025-07-01 21:35:26.216055	2025-07-01 21:35:26.216064
100	AL	Poço das Trincheiras	0	t	2025-07-01 21:35:26.21968	2025-07-01 21:35:26.21969
101	AL	Porto Calvo	0	t	2025-07-01 21:35:26.223525	2025-07-01 21:35:26.223537
102	AL	Porto de Pedras	0	t	2025-07-01 21:35:26.227396	2025-07-01 21:35:26.227406
103	AL	Porto Real do Colégio	0	t	2025-07-01 21:35:26.230926	2025-07-01 21:35:26.230935
104	AL	Quebrangulo	0	t	2025-07-01 21:35:26.234711	2025-07-01 21:35:26.234721
105	AL	Rio Largo	0	t	2025-07-01 21:35:26.238335	2025-07-01 21:35:26.238345
106	AL	Roteiro	0	t	2025-07-01 21:35:26.242006	2025-07-01 21:35:26.242015
107	AL	Santa Luzia do Norte	0	t	2025-07-01 21:35:26.245705	2025-07-01 21:35:26.245714
108	AL	Santana do Ipanema	0	t	2025-07-01 21:35:26.249467	2025-07-01 21:35:26.249476
109	AL	Santana do Mundaú	0	t	2025-07-01 21:35:26.253019	2025-07-01 21:35:26.253028
110	AL	São Brás	0	t	2025-07-01 21:35:26.256676	2025-07-01 21:35:26.256685
111	AL	São José da Laje	0	t	2025-07-01 21:35:26.26025	2025-07-01 21:35:26.26026
112	AL	São José da Tapera	0	t	2025-07-01 21:35:26.263849	2025-07-01 21:35:26.263858
113	AL	São Luís do Quitunde	0	t	2025-07-01 21:35:26.267524	2025-07-01 21:35:26.267533
114	AL	São Miguel dos Campos	0	t	2025-07-01 21:35:26.271101	2025-07-01 21:35:26.27111
115	AL	São Miguel dos Milagres	0	t	2025-07-01 21:35:26.274724	2025-07-01 21:35:26.274733
116	AL	São Sebastião	0	t	2025-07-01 21:35:26.278609	2025-07-01 21:35:26.278618
117	AL	Satuba	0	t	2025-07-01 21:35:26.282072	2025-07-01 21:35:26.282082
118	AL	Senador Rui Palmeira	0	t	2025-07-01 21:35:26.285698	2025-07-01 21:35:26.285707
119	AL	Tanque d'Arca	0	t	2025-07-01 21:35:26.289464	2025-07-01 21:35:26.289476
120	AL	Taquarana	0	t	2025-07-01 21:35:26.293117	2025-07-01 21:35:26.293126
121	AL	Teotônio Vilela	0	t	2025-07-01 21:35:26.296696	2025-07-01 21:35:26.296705
122	AL	Traipu	0	t	2025-07-01 21:35:26.300234	2025-07-01 21:35:26.300243
123	AL	União dos Palmares	0	t	2025-07-01 21:35:26.303824	2025-07-01 21:35:26.303833
124	AL	Viçosa	0	t	2025-07-01 21:35:26.307427	2025-07-01 21:35:26.307436
125	AM	Manaus	CAP	t	2025-07-01 21:35:26.310998	2025-07-01 21:35:26.311007
126	AM	Autazes	CAP	t	2025-07-01 21:35:26.314562	2025-07-01 21:35:26.314571
127	AM	Borba	CAP	t	2025-07-01 21:35:26.318128	2025-07-01 21:35:26.318137
128	AM	Careiro	CAP	t	2025-07-01 21:35:26.321825	2025-07-01 21:35:26.321837
129	AM	Careiro da Várzea	CAP	t	2025-07-01 21:35:26.325736	2025-07-01 21:35:26.325747
130	AM	Iranduba	CAP	t	2025-07-01 21:35:26.329643	2025-07-01 21:35:26.329654
131	AM	Manaquiri	CAP	t	2025-07-01 21:35:26.333515	2025-07-01 21:35:26.333525
132	AM	Nova Olinda do Norte	CAP	t	2025-07-01 21:35:26.337581	2025-07-01 21:35:26.337593
133	AM	Presidente Figueiredo	CAP	t	2025-07-01 21:35:26.341273	2025-07-01 21:35:26.341282
134	AM	Rio Preto da Eva	CAP	t	2025-07-01 21:35:26.345042	2025-07-01 21:35:26.345051
135	AM	Alvarães	0	t	2025-07-01 21:35:26.34883	2025-07-01 21:35:26.348839
136	AM	Amaturá	0	t	2025-07-01 21:35:26.352442	2025-07-01 21:35:26.352451
137	AM	Anamã	0	t	2025-07-01 21:35:26.356059	2025-07-01 21:35:26.356069
138	AM	Anori	0	t	2025-07-01 21:35:26.359793	2025-07-01 21:35:26.359802
139	AM	Apuí	0	t	2025-07-01 21:35:26.36333	2025-07-01 21:35:26.363339
140	AM	Atalaia do Norte	0	t	2025-07-01 21:35:26.367042	2025-07-01 21:35:26.367051
141	AM	Barcelos	0	t	2025-07-01 21:35:26.370918	2025-07-01 21:35:26.37093
142	AM	Barreirinha	0	t	2025-07-01 21:35:26.375662	2025-07-01 21:35:26.375673
143	AM	Benjamin Constant	0	t	2025-07-01 21:35:26.380435	2025-07-01 21:35:26.380448
144	AM	Beruri	0	t	2025-07-01 21:35:26.384266	2025-07-01 21:35:26.384275
145	AM	Boa Vista do Ramos	0	t	2025-07-01 21:35:26.387861	2025-07-01 21:35:26.38787
146	AM	Boca do Acre	0	t	2025-07-01 21:35:26.391563	2025-07-01 21:35:26.391572
147	AM	Caapiranga	0	t	2025-07-01 21:35:26.39522	2025-07-01 21:35:26.39523
148	AM	Canutama	0	t	2025-07-01 21:35:26.398726	2025-07-01 21:35:26.398735
149	AM	Carauari	0	t	2025-07-01 21:35:26.402395	2025-07-01 21:35:26.402404
150	AM	Coari	0	t	2025-07-01 21:35:26.406076	2025-07-01 21:35:26.406084
151	AM	Codajás	0	t	2025-07-01 21:35:26.409688	2025-07-01 21:35:26.409697
152	AM	Eirunepé	0	t	2025-07-01 21:35:26.413185	2025-07-01 21:35:26.413194
153	AM	Envira	0	t	2025-07-01 21:35:26.416894	2025-07-01 21:35:26.416906
154	AM	Fonte Boa	0	t	2025-07-01 21:35:26.420483	2025-07-01 21:35:26.420492
155	AM	Guajará	0	t	2025-07-01 21:35:26.424199	2025-07-01 21:35:26.424209
156	AM	Humaitá	0	t	2025-07-01 21:35:26.428629	2025-07-01 21:35:26.428647
157	AM	Ipixuna	0	t	2025-07-01 21:35:26.433398	2025-07-01 21:35:26.433419
158	AM	Itacoatiara	0	t	2025-07-01 21:35:26.438406	2025-07-01 21:35:26.43843
159	AM	Itamarati	0	t	2025-07-01 21:35:26.443157	2025-07-01 21:35:26.443179
160	AM	Itapiranga	0	t	2025-07-01 21:35:26.447945	2025-07-01 21:35:26.447967
161	AM	Japurá	0	t	2025-07-01 21:35:26.4526	2025-07-01 21:35:26.45262
162	AM	Juruá	0	t	2025-07-01 21:35:26.456943	2025-07-01 21:35:26.456958
163	AM	Jutaí	0	t	2025-07-01 21:35:26.460732	2025-07-01 21:35:26.460747
164	AM	Lábrea	0	t	2025-07-01 21:35:26.46453	2025-07-01 21:35:26.464545
165	AM	Manacapuru	0	t	2025-07-01 21:35:26.468384	2025-07-01 21:35:26.468395
166	AM	Manicoré	0	t	2025-07-01 21:35:26.472292	2025-07-01 21:35:26.472302
167	AM	Maraã	0	t	2025-07-01 21:35:26.476224	2025-07-01 21:35:26.476233
168	AM	Maués	0	t	2025-07-01 21:35:26.47991	2025-07-01 21:35:26.479919
169	AM	Nhamundá	0	t	2025-07-01 21:35:26.483712	2025-07-01 21:35:26.483722
170	AM	Novo Airão	0	t	2025-07-01 21:35:26.487395	2025-07-01 21:35:26.487405
171	AM	Novo Aripuanã	0	t	2025-07-01 21:35:26.491191	2025-07-01 21:35:26.491201
172	AM	Parintins	0	t	2025-07-01 21:35:26.495032	2025-07-01 21:35:26.495043
173	AM	Pauini	0	t	2025-07-01 21:35:26.498897	2025-07-01 21:35:26.49891
174	AM	Santa Isabel do Rio Negro	0	t	2025-07-01 21:35:26.502738	2025-07-01 21:35:26.502748
175	AM	Santo Antônio do Içá	0	t	2025-07-01 21:35:26.50659	2025-07-01 21:35:26.506599
176	AM	São Gabriel da Cachoeira	0	t	2025-07-01 21:35:26.510176	2025-07-01 21:35:26.510185
177	AM	São Paulo de Olivença	0	t	2025-07-01 21:35:26.514023	2025-07-01 21:35:26.514032
178	AM	São Sebastião do Uatumã	0	t	2025-07-01 21:35:26.517823	2025-07-01 21:35:26.517832
179	AM	Silves	0	t	2025-07-01 21:35:26.521629	2025-07-01 21:35:26.521638
180	AM	Tabatinga	0	t	2025-07-01 21:35:26.52569	2025-07-01 21:35:26.525699
181	AM	Tapauá	0	t	2025-07-01 21:35:26.529785	2025-07-01 21:35:26.529796
182	AM	Tefé	0	t	2025-07-01 21:35:26.533433	2025-07-01 21:35:26.533443
183	AM	Tonantins	0	t	2025-07-01 21:35:26.537058	2025-07-01 21:35:26.537067
184	AM	Uarini	0	t	2025-07-01 21:35:26.540695	2025-07-01 21:35:26.540705
185	AM	Urucará	0	t	2025-07-01 21:35:26.54425	2025-07-01 21:35:26.544259
186	AM	Urucurituba	0	t	2025-07-01 21:35:26.547858	2025-07-01 21:35:26.547867
187	AP	Amapá	0	t	2025-07-01 21:35:26.551414	2025-07-01 21:35:26.551424
188	AP	Calçoene	0	t	2025-07-01 21:35:26.555158	2025-07-01 21:35:26.555168
189	AP	Cutias	0	t	2025-07-01 21:35:26.558777	2025-07-01 21:35:26.558787
190	AP	Ferreira Gomes	0	t	2025-07-01 21:35:26.562727	2025-07-01 21:35:26.562738
191	AP	Itaubal	0	t	2025-07-01 21:35:26.566656	2025-07-01 21:35:26.566666
192	AP	Laranjal do Jari	0	t	2025-07-01 21:35:26.570354	2025-07-01 21:35:26.570364
193	AP	Macapá	0	t	2025-07-01 21:35:26.573915	2025-07-01 21:35:26.573924
194	AP	Mazagão	0	t	2025-07-01 21:35:26.577694	2025-07-01 21:35:26.577703
195	AP	Oiapoque	0	t	2025-07-01 21:35:26.581397	2025-07-01 21:35:26.581407
196	AP	Pedra Branca do Amapari	0	t	2025-07-01 21:35:26.585013	2025-07-01 21:35:26.585023
197	AP	Porto Grande	0	t	2025-07-01 21:35:26.588636	2025-07-01 21:35:26.588645
198	AP	Pracuúba	0	t	2025-07-01 21:35:26.59216	2025-07-01 21:35:26.59217
199	AP	Santana	0	t	2025-07-01 21:35:26.595742	2025-07-01 21:35:26.595757
200	AP	Serra do Navio	0	t	2025-07-01 21:35:26.599351	2025-07-01 21:35:26.59936
201	AP	Tartarugalzinho	0	t	2025-07-01 21:35:26.602931	2025-07-01 21:35:26.602941
202	AP	Vitória do Jari	0	t	2025-07-01 21:35:26.606579	2025-07-01 21:35:26.606587
203	BA	Lauro de Freitas	CAP	t	2025-07-01 21:35:26.610544	2025-07-01 21:35:26.610553
204	BA	Salvador	CAP	t	2025-07-01 21:35:26.614713	2025-07-01 21:35:26.614723
205	BA	Camaçari	CAP	t	2025-07-01 21:35:26.618584	2025-07-01 21:35:26.618595
206	BA	Candeias	CAP	t	2025-07-01 21:35:26.622498	2025-07-01 21:35:26.62251
207	BA	Catu	CAP	t	2025-07-01 21:35:26.626595	2025-07-01 21:35:26.626606
208	BA	Dias d'Ávila	CAP	t	2025-07-01 21:35:26.630747	2025-07-01 21:35:26.630758
209	BA	Itanagra	CAP	t	2025-07-01 21:35:26.635143	2025-07-01 21:35:26.635153
210	BA	Madre de Deus	CAP	t	2025-07-01 21:35:26.639045	2025-07-01 21:35:26.639056
211	BA	Mata de São João	CAP	t	2025-07-01 21:35:26.642927	2025-07-01 21:35:26.642938
212	BA	Pojuca	CAP	t	2025-07-01 21:35:26.646807	2025-07-01 21:35:26.646817
213	BA	Santo Amaro	CAP	t	2025-07-01 21:35:26.650822	2025-07-01 21:35:26.650833
214	BA	São Francisco do Conde	CAP	t	2025-07-01 21:35:26.654841	2025-07-01 21:35:26.654852
215	BA	São Sebastião do Passé	CAP	t	2025-07-01 21:35:26.658841	2025-07-01 21:35:26.658852
216	BA	Saubara	CAP	t	2025-07-01 21:35:26.66276	2025-07-01 21:35:26.662772
217	BA	Simões Filho	CAP	t	2025-07-01 21:35:26.666793	2025-07-01 21:35:26.666802
218	BA	Terra Nova	CAP	t	2025-07-01 21:35:26.670611	2025-07-01 21:35:26.67062
219	BA	Barreiras	INT	t	2025-07-01 21:35:26.674247	2025-07-01 21:35:26.674256
220	BA	Capim Grosso	INT	t	2025-07-01 21:35:26.677916	2025-07-01 21:35:26.677925
221	BA	Cruz das Almas	INT	t	2025-07-01 21:35:26.681543	2025-07-01 21:35:26.681552
222	BA	Euclides da Cunha	INT	t	2025-07-01 21:35:26.685286	2025-07-01 21:35:26.685296
223	BA	Feira de Santana	INT	t	2025-07-01 21:35:26.689067	2025-07-01 21:35:26.689078
224	BA	Governador Mangabeira	INT	t	2025-07-01 21:35:26.692933	2025-07-01 21:35:26.692944
225	BA	Guanambi	INT	t	2025-07-01 21:35:26.696757	2025-07-01 21:35:26.696767
226	BA	Itamaraju	INT	t	2025-07-01 21:35:26.700695	2025-07-01 21:35:26.700705
227	BA	Itapetinga	INT	t	2025-07-01 21:35:26.709241	2025-07-01 21:35:26.709287
228	BA	Juazeiro	INT	t	2025-07-01 21:35:26.715982	2025-07-01 21:35:26.715993
229	BA	Paulo Afonso	INT	t	2025-07-01 21:35:26.719906	2025-07-01 21:35:26.719917
230	BA	Porto Seguro	INT	t	2025-07-01 21:35:26.72388	2025-07-01 21:35:26.723891
231	BA	Santaluz	INT	t	2025-07-01 21:35:26.727851	2025-07-01 21:35:26.727862
232	BA	Senhor do Bonfim	INT	t	2025-07-01 21:35:26.732028	2025-07-01 21:35:26.732039
233	BA	Teixeira de Freitas	INT	t	2025-07-01 21:35:26.736028	2025-07-01 21:35:26.736038
234	BA	Abaré	INT	t	2025-07-01 21:35:26.739961	2025-07-01 21:35:26.739971
235	BA	Água Fria	INT	t	2025-07-01 21:35:26.743809	2025-07-01 21:35:26.743818
236	BA	Alcobaça	INT	t	2025-07-01 21:35:26.747809	2025-07-01 21:35:26.747818
237	BA	Amélia Rodrigues	INT	t	2025-07-01 21:35:26.751684	2025-07-01 21:35:26.751693
238	BA	Andorinha	INT	t	2025-07-01 21:35:26.755615	2025-07-01 21:35:26.755624
239	BA	Angical	INT	t	2025-07-01 21:35:26.759542	2025-07-01 21:35:26.759551
240	BA	Anguera	INT	t	2025-07-01 21:35:26.763496	2025-07-01 21:35:26.763505
241	BA	Antônio Cardoso	INT	t	2025-07-01 21:35:26.768781	2025-07-01 21:35:26.76879
242	BA	Antônio Gonçalves	INT	t	2025-07-01 21:35:26.772886	2025-07-01 21:35:26.772897
243	BA	Baianópolis	INT	t	2025-07-01 21:35:26.77699	2025-07-01 21:35:26.777001
244	BA	Baixa Grande	INT	t	2025-07-01 21:35:26.781107	2025-07-01 21:35:26.781116
245	BA	Belmonte	INT	t	2025-07-01 21:35:26.785392	2025-07-01 21:35:26.785404
246	BA	Botuporã	INT	t	2025-07-01 21:35:26.789589	2025-07-01 21:35:26.7896
247	BA	Brejolândia	INT	t	2025-07-01 21:35:26.793748	2025-07-01 21:35:26.793759
248	BA	Cabaceiras do Paraguaçu	INT	t	2025-07-01 21:35:26.797775	2025-07-01 21:35:26.797785
249	BA	Cachoeira	INT	t	2025-07-01 21:35:26.801522	2025-07-01 21:35:26.801531
250	BA	Caculé	INT	t	2025-07-01 21:35:26.805267	2025-07-01 21:35:26.805278
251	BA	Caém	INT	t	2025-07-01 21:35:26.808928	2025-07-01 21:35:26.808937
252	BA	Caetité	INT	t	2025-07-01 21:35:26.812722	2025-07-01 21:35:26.812732
253	BA	Caldeirão Grande	INT	t	2025-07-01 21:35:26.816827	2025-07-01 21:35:26.816839
254	BA	Campo Alegre de Lourdes	INT	t	2025-07-01 21:35:26.820915	2025-07-01 21:35:26.820926
255	BA	Campo Formoso	INT	t	2025-07-01 21:35:26.824661	2025-07-01 21:35:26.824672
256	BA	Candeal	INT	t	2025-07-01 21:35:26.828551	2025-07-01 21:35:26.828567
257	BA	Candiba	INT	t	2025-07-01 21:35:26.832512	2025-07-01 21:35:26.832525
258	BA	Cansanção	INT	t	2025-07-01 21:35:26.836539	2025-07-01 21:35:26.836551
259	BA	Canudos	INT	t	2025-07-01 21:35:26.840365	2025-07-01 21:35:26.840376
260	BA	Capela do Alto Alegre	INT	t	2025-07-01 21:35:26.844724	2025-07-01 21:35:26.844742
261	BA	Caravelas	INT	t	2025-07-01 21:35:26.848976	2025-07-01 21:35:26.848988
262	BA	Carinhanha	INT	t	2025-07-01 21:35:26.853016	2025-07-01 21:35:26.853028
263	BA	Casa Nova	INT	t	2025-07-01 21:35:26.856952	2025-07-01 21:35:26.856964
264	BA	Castro Alves	INT	t	2025-07-01 21:35:26.860747	2025-07-01 21:35:26.860759
265	BA	Catolândia	INT	t	2025-07-01 21:35:26.864555	2025-07-01 21:35:26.864566
266	BA	Chorrochó	INT	t	2025-07-01 21:35:26.868216	2025-07-01 21:35:26.868225
267	BA	Conceição da Feira	INT	t	2025-07-01 21:35:26.872053	2025-07-01 21:35:26.872064
268	BA	Conceição do Almeida	INT	t	2025-07-01 21:35:26.875992	2025-07-01 21:35:26.876003
269	BA	Conceição do Coité	INT	t	2025-07-01 21:35:26.8799	2025-07-01 21:35:26.879911
270	BA	Conceição do Jacuípe	INT	t	2025-07-01 21:35:26.883686	2025-07-01 21:35:26.883698
271	BA	Coração de Maria	INT	t	2025-07-01 21:35:26.887784	2025-07-01 21:35:26.887795
272	BA	Cotegipe	INT	t	2025-07-01 21:35:26.891815	2025-07-01 21:35:26.891827
273	BA	Cristópolis	INT	t	2025-07-01 21:35:26.895663	2025-07-01 21:35:26.895674
274	BA	Curaçá	INT	t	2025-07-01 21:35:26.899524	2025-07-01 21:35:26.899535
275	BA	Eunápolis	INT	t	2025-07-01 21:35:26.903528	2025-07-01 21:35:26.903538
276	BA	Feira da Mata	INT	t	2025-07-01 21:35:26.907223	2025-07-01 21:35:26.907232
277	BA	Filadélfia	INT	t	2025-07-01 21:35:26.911112	2025-07-01 21:35:26.91112
278	BA	Formosa do Rio Preto	INT	t	2025-07-01 21:35:26.914915	2025-07-01 21:35:26.914926
279	BA	Gavião	INT	t	2025-07-01 21:35:26.918691	2025-07-01 21:35:26.918702
280	BA	Glória	INT	t	2025-07-01 21:35:26.922442	2025-07-01 21:35:26.922451
281	BA	Guajeru	INT	t	2025-07-01 21:35:26.926175	2025-07-01 21:35:26.926184
282	BA	Guaratinga	INT	t	2025-07-01 21:35:26.929976	2025-07-01 21:35:26.929987
283	BA	Ibiassucê	INT	t	2025-07-01 21:35:26.933684	2025-07-01 21:35:26.933693
284	BA	Ibirapuã	INT	t	2025-07-01 21:35:26.937558	2025-07-01 21:35:26.937569
285	BA	Ichu	INT	t	2025-07-01 21:35:26.941269	2025-07-01 21:35:26.941278
