30	7	81	Fechada	2025-06-12 19:52:46.665039	2025-06-12 19:52:46.664495	DIRETA	14779.640000000001	997.56	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
31	7	60	Fechada	2025-06-12 19:54:31.149668	2025-06-12 19:54:31.149007	DIRETA	16319.560000000001	1144.3400000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
32	7	65	Fechada	2025-06-12 20:08:52.531075	2025-06-12 20:08:52.530351	DIRETA	5369.4	432	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
33	1	25	Fechado	2025-06-13 10:58:09.660255	2025-06-13 10:58:09.660258	DIRETA	61927.36999999999	4658.764999999999	TOCO	Cotação Manual	0	0	1300	0	0	0	0	0	0	0	0	0	t	0
34	3	128	Fechada	2025-06-13 11:15:02.273758	2025-06-13 11:15:02.272493	FRACIONADA	223890.88000000003	18008.16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
35	3	149	Fechada	2025-06-13 11:32:27.554732	2025-06-13 11:32:27.554298	DIRETA	10984.62	1902.9399999999998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
36	7	56	Fechada	2025-06-13 13:16:12.058507	2025-06-13 13:16:12.057986	FRACIONADA	30642.429999999993	2473.42	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
37	7	35	Fechada	2025-06-13 13:26:00.247877	2025-06-13 13:26:00.247084	DIRETA	18988.84	3609.1299999999997	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
38	7	13	Fechada	2025-06-13 13:32:56.855781	2025-06-13 13:32:56.855154	DIRETA	35798.49	2667.055	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
39	1	149	Fechado	2025-06-13 13:42:02.567508	2025-06-13 13:42:02.56751	DIRETA	31626.369999999995	2545.26	IVECO	Cotação Manual	0	0	600	0	0	0	0	0	0	0	0	0	t	0
40	1	23	Fechado	2025-06-13 13:47:45.859247	2025-06-13 13:47:45.859249	DIRETA	24430.84	2012.3799999999997	MASTER	Cotação Manual	0	0	720	0	0	0	0	0	0	0	0	0	t	0
41	7	60	Fechada	2025-06-13 13:52:22.163259	2025-06-13 13:52:22.1622	DIRETA	13565.23	1117.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
42	7	30	Fechada	2025-06-13 13:57:42.861558	2025-06-13 13:57:42.861071	DIRETA	18128.590000000004	1184.89	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
43	7	97	Fechada	2025-06-13 14:07:16.355563	2025-06-13 14:07:16.354956	DIRETA	10425.96	845.1699999999998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
44	7	60	Fechada	2025-06-13 14:43:15.064123	2025-06-13 14:43:15.063492	DIRETA	20239.75	1523.5150000000003	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
45	3	31	Fechada	2025-06-13 14:43:20.191003	2025-06-13 14:43:20.190346	DIRETA	2402.64	118.80000000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
46	1	60	Fechada	2025-06-13 18:07:34.312476	2025-06-13 18:07:34.30925	DIRETA	20739.989999999998	1479.38	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
47	3	140	Fechada	2025-06-13 18:09:53.949447	2025-06-13 18:09:53.949008	DIRETA	30445.97	2408.96	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
48	3	59	Fechada	2025-06-13 18:26:32.120287	2025-06-13 18:26:32.11776	DIRETA	25453.009999999995	2029.1550000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
49	3	25	Fechada	2025-06-13 18:45:09.604016	2025-06-13 18:45:09.602085	DIRETA	32525.090000000004	2304.1	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
50	3	91	Fechada	2025-06-13 18:51:20.316406	2025-06-13 18:51:20.31582	DIRETA	18983.54	1683.4350000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
51	3	56	Fechada	2025-06-13 19:06:43.222451	2025-06-13 19:06:43.219246	FRACIONADA	37870.7	3144.995	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
52	3	97	Fechada	2025-06-13 19:18:57.208088	2025-06-13 19:18:57.207625	DIRETA	8023.32	726.3699999999999	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
53	3	30	Fechada	2025-06-13 19:33:35.852253	2025-06-13 19:33:35.85175	DIRETA	16873.98	1127.395	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
54	3	81	Fechada	2025-06-13 19:39:59.827363	2025-06-13 19:39:59.826877	DIRETA	21217.97	1611.2150000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
55	3	91	Fechada	2025-06-13 20:13:08.130751	2025-06-13 20:13:08.129045	DIRETA	17101.77	1363.96	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
56	3	67	Fechada	2025-06-13 20:20:41.870756	2025-06-13 20:20:41.868503	DIRETA	23086.839999999997	1824.2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
57	3	19	Fechada	2025-06-13 20:34:29.082675	2025-06-13 20:34:29.079873	DIRETA	15633.9	1201.2800000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
58	1	153	Fechado	2025-06-13 20:38:23.519779	2025-06-13 20:38:23.519783	DIRETA	25403.940000000002	2002.3550000000005	MASTER	Cotação Manual	0	0	1250	0	0	0	0	0	0	0	0	0	t	0
59	3	7	Fechada	2025-06-13 20:58:20.386472	2025-06-13 20:58:20.383793	DIRETA	18636.239999999998	1384.1599999999999	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
67	1	97	Fechada	2025-06-13 21:33:02.126919	2025-06-13 21:33:02.124208	DIRETA	13301.82	1204.245	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
72	1	6	Fechada	2025-06-13 22:14:18.273571	2025-06-13 22:14:18.270937	DIRETA	45671.520000000004	3366	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
73	3	25	Fechada	2025-06-16 11:34:48.93298	2025-06-16 11:34:48.930796	DIRETA	32248.48	2401.5800000000004	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
80	1	149	Fechada	2025-06-16 12:23:49.762797	2025-06-16 12:23:49.760469	DIRETA	32248.48	2401.5800000000004	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
84	1	154	Fechado	2025-06-16 12:46:00.220181	2025-06-16 12:46:00.220186	DIRETA	183334.76	12607.28	TRUCK	Cotação Manual	0	0	1	0	0	0	0	0	0	0	0	0	t	0
85	1	149	Fechada	2025-06-16 13:09:26.142133	2025-06-16 13:09:26.139717	DIRETA	36897.3	2683.7800000000007	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
86	1	110	Fechado	2025-06-16 13:10:53.283377	2025-06-16 13:10:53.283379	DIRETA	61558.14	3288.6	3/4	Cotação Manual	0	0	3250	0	0	0	0	0	0	0	0	0	t	0
87	3	120	Fechada	2025-06-16 13:35:53.522239	2025-06-16 13:35:53.519968	FRACIONADA	60979.89	4546.343999999999	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
88	3	100	Fechada	2025-06-16 13:50:59.94659	2025-06-16 13:50:59.946054	DIRETA	110717.28000000001	8257.679999999998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
89	3	137	Fechada	2025-06-16 13:58:21.563695	2025-06-16 13:58:21.563217	DIRETA	8592	720	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
90	3	137	Fechada	2025-06-16 13:58:21.643284	2025-06-16 13:58:21.642859	DIRETA	8592	720	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
91	3	137	Fechada	2025-06-16 13:58:21.726418	2025-06-16 13:58:21.725954	DIRETA	8592	720	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
92	3	137	Fechada	2025-06-16 13:58:21.750425	2025-06-16 13:58:21.750081	DIRETA	8592	720	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
93	3	137	Fechada	2025-06-16 13:58:21.840597	2025-06-16 13:58:21.840109	DIRETA	8592	720	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
94	1	137	Fechado	2025-06-16 14:34:16.2605	2025-06-16 14:34:16.260503	DIRETA	10999.59	911.15	VAN/HR	Cotação Manual	0	0	350	0	0	0	0	0	0	0	0	0	t	0
95	3	111	Fechada	2025-06-16 14:53:32.405029	2025-06-16 14:53:32.402773	DIRETA	199584	12070.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
96	3	54	Fechada	2025-06-16 14:59:43.579753	2025-06-16 14:59:43.577558	DIRETA	16247.999999999998	1569.0000000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
97	3	140	Fechada	2025-06-16 15:01:20.045756	2025-06-16 15:01:20.045232	DIRETA	23937.680000000004	1758.9199999999998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
98	1	151	Fechado	2025-06-16 16:19:29.673529	2025-06-16 16:19:29.673531	FOB	41847.96	2000.46	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
99	3	81	Fechada	2025-06-16 16:27:58.391899	2025-06-16 16:27:58.39091	DIRETA	19153.980000000003	1463.7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
100	3	103	Fechada	2025-06-16 16:35:41.264293	2025-06-16 16:35:41.263881	DIRETA	199584	12070.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
101	3	35	Fechada	2025-06-16 16:43:00.055111	2025-06-16 16:43:00.054609	DIRETA	45233.87000000001	3550.975	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
102	3	91	Fechada	2025-06-16 16:47:41.527218	2025-06-16 16:47:41.526819	DIRETA	15863.460000000001	1224.2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
103	1	152	Fechado	2025-06-16 16:57:40.15357	2025-06-16 16:57:40.153571	DIRETA	42456.45	2893.395	3/4	Cotação Manual	0	0	1	0	0	0	0	0	0	0	0	0	t	0
104	3	52	Fechada	2025-06-16 17:20:02.911714	2025-06-16 17:20:02.911298	FRACIONADA	25057	2056.6499999999996	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
105	3	60	Fechada	2025-06-16 17:35:51.354222	2025-06-16 17:35:51.350283	DIRETA	23452.53	1659.4800000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
106	3	32	Fechada	2025-06-16 17:50:02.284887	2025-06-16 17:50:02.284386	DIRETA	18632.2	1560.512	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
107	3	141	Fechada	2025-06-16 18:05:59.688388	2025-06-16 18:05:59.686091	FRACIONADA	123465.82999999999	10134.285999999998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
108	3	135	Fechada	2025-06-16 18:11:11.011138	2025-06-16 18:11:11.010134	FRACIONADA	3538.2	287.575	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
109	1	151	Fechado	2025-06-16 18:19:09.1864	2025-06-16 18:19:09.186404	FOB	33093.97	2729.12	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
110	1	151	Fechado	2025-06-16 18:19:09.190802	2025-06-16 18:19:09.190805	FOB	33093.97	2729.12	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
111	1	25	Fechado	2025-06-16 18:41:14.510881	2025-06-16 18:41:14.510883	DIRETA	87971.51	4986.3	TOCO	Cotação Manual	0	0	1050	0	0	0	0	0	0	0	0	0	t	0
112	3	69	Fechada	2025-06-16 19:43:24.962085	2025-06-16 19:43:24.960158	DIRETA	3786.8399999999992	266.586	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
113	3	124	Fechada	2025-06-16 20:25:49.363001	2025-06-16 20:25:49.361189	DIRETA	213448.8	16139.5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
114	3	32	Fechada	2025-06-16 20:43:42.735059	2025-06-16 20:43:42.732484	DIRETA	10998	827.4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
115	3	137	Fechada	2025-06-16 20:49:48.063287	2025-06-16 20:49:48.062716	DIRETA	18632.2	1560.512	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
116	3	81	Fechada	2025-06-17 11:00:19.960585	2025-06-17 11:00:19.959014	DIRETA	18818.04	1550.3400000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
117	3	91	Fechada	2025-06-17 11:11:03.053921	2025-06-17 11:11:03.053376	DIRETA	9887.67	703.46	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
118	3	23	Fechada	2025-06-17 11:18:56.665928	2025-06-17 11:18:56.663778	DIRETA	22009.92	1799.7000000000003	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
119	3	60	Fechada	2025-06-17 11:25:43.204168	2025-06-17 11:25:43.203285	DIRETA	18417.87	1411.3600000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
120	3	32	Fechada	2025-06-17 11:30:22.560361	2025-06-17 11:30:22.559895	DIRETA	6158.820000000001	733.2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
121	3	68	Fechada	2025-06-17 11:48:17.783407	2025-06-17 11:48:17.781761	DIRETA	2059.28	124.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
122	1	25	Fechado	2025-06-17 12:19:39.226729	2025-06-17 12:19:39.226733	DIRETA	104327.65999999999	6142.64	TOCO	Cotação Manual	0	0	900	0	0	0	0	0	0	0	0	0	t	0
123	1	66	Fechado	2025-06-17 13:03:14.73574	2025-06-17 13:03:14.735743	DIRETA	13682.2	603.2	FIORINO	Cotação Manual	0	0	270	0	0	0	0	0	0	0	0	0	t	0
124	3	149	Fechada	2025-06-17 13:19:30.857135	2025-06-17 13:19:30.855918	DIRETA	34511.46	2678.6949999999997	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
125	1	69	Fechado	2025-06-17 13:51:18.841727	2025-06-17 13:51:18.84173	DIRETA	6020.32	346.68000000000006	FIORINO	Cotação Manual	0	0	350	0	0	0	0	0	0	0	0	0	t	0
126	3	128	Fechada	2025-06-17 14:04:28.361824	2025-06-17 14:04:28.36075	FRACIONADA	26758.969999999998	2005.77	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
127	1	151	Fechado	2025-06-17 14:11:20.93714	2025-06-17 14:11:20.937143	FOB	6733.55	475.20000000000005	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
128	1	151	Fechado	2025-06-17 14:11:20.942198	2025-06-17 14:11:20.9422	FOB	6733.55	475.20000000000005	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
129	3	14	Fechada	2025-06-17 14:13:14.315132	2025-06-17 14:13:14.314005	FRACIONADA	11089.9	990	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
130	3	41	Fechada	2025-06-17 14:17:55.197896	2025-06-17 14:17:55.197077	FRACIONADA	9776.36	673.2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
131	3	66	Fechada	2025-06-17 14:48:57.408612	2025-06-17 14:48:57.407927	DIRETA	5636.700000000001	426.745	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
132	3	91	Fechada	2025-06-17 16:26:49.368522	2025-06-17 16:26:49.365666	DIRETA	13899.390000000001	1458.0399999999997	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
