1	VCD2520150	4320138	2	VINCULACAO	\N	\N	2.000	\N	\N	lote_separacao_id	NULL	4243	f	f	f	\N	PENDENTE	2025-07-04 15:48:11.246445	Rafael de Carvalho Nascimento	\N	\N
2	VCD2520150	4350135	3	VINCULACAO	\N	\N	2.000	\N	\N	lote_separacao_id	NULL	4242	f	f	f	\N	PENDENTE	2025-07-04 15:48:11.264117	Rafael de Carvalho Nascimento	\N	\N
3	VCD2520150	4360138	4	VINCULACAO	\N	\N	2.000	\N	\N	lote_separacao_id	NULL	4241	f	f	f	\N	PENDENTE	2025-07-04 15:48:11.274703	Rafael de Carvalho Nascimento	\N	\N
4	VCD2520030	4759099	5	VINCULACAO	\N	\N	14.000	\N	\N	lote_separacao_id	NULL	3908	f	f	f	\N	PENDENTE	2025-07-04 15:48:11.285005	Rafael de Carvalho Nascimento	\N	\N
\.


