737	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.503671	2025-07-24 23:55:12.503683	Sincronização Odoo	\N	t
738	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.50567	2025-07-24 23:55:12.50568	Sincronização Odoo	\N	t
739	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.507683	2025-07-24 23:55:12.507695	Sincronização Odoo	\N	t
740	4310071	AZEITONA VERDE - ABRE FACIL VD 24X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.510029	2025-07-24 23:55:12.510041	Sincronização Odoo	\N	t
741	4320172	AZEITONA VERDE FATIADA - VD 12X160 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.51309	2025-07-24 23:55:12.513101	Sincronização Odoo	\N	t
742	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.51506	2025-07-24 23:55:12.515072	Sincronização Odoo	\N	t
743	4360172	AZEITONA VERDE SEM CAROCO - VD 12X160 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.520005	2025-07-24 23:55:12.520017	Sincronização Odoo	\N	t
744	4080176	PEPINO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.522472	2025-07-24 23:55:12.522483	Sincronização Odoo	\N	t
745	4030176	PICLES - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.52769	2025-07-24 23:55:12.527704	Sincronização Odoo	\N	t
746	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.529711	2025-07-24 23:55:12.529723	Sincronização Odoo	\N	t
747	4860112	MOLHO INGLES - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.531723	2025-07-24 23:55:12.531735	Sincronização Odoo	\N	t
748	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.53374	2025-07-24 23:55:12.533753	Sincronização Odoo	\N	t
749	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.535725	2025-07-24 23:55:12.535737	Sincronização Odoo	\N	t
750	4860146	MOLHO INGLES - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.53751	2025-07-24 23:55:12.537523	Sincronização Odoo	\N	t
751	4870146	MOLHO SHOYU - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.539562	2025-07-24 23:55:12.539574	Sincronização Odoo	\N	t
752	4880176	MOLHO BARBECUE - PET 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.541614	2025-07-24 23:55:12.541623	Sincronização Odoo	\N	t
753	4840176	MOSTARDA - PET 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.544156	2025-07-24 23:55:12.544166	Sincronização Odoo	\N	t
754	4850103	MAIONESE - POTE 6X3 KG - ST ISABEL (cópia)	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137014 - lote separação LOTE_2738314C	2025-07-24 23:55:12.546697	2025-07-24 23:55:12.546707	Sincronização Odoo	\N	t
755	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.557424	2025-07-24 23:55:12.557437	Sincronização Odoo	\N	t
756	4310166	AZEITONA VERDE  INTEIRA GRAUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.559381	2025-07-24 23:55:12.559394	Sincronização Odoo	\N	t
757	4310165	AZEITONA VERDE  INTEIRA MEDIA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.561268	2025-07-24 23:55:12.561278	Sincronização Odoo	\N	t
758	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-30.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.563182	2025-07-24 23:55:12.563193	Sincronização Odoo	\N	t
759	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.565473	2025-07-24 23:55:12.565482	Sincronização Odoo	\N	t
760	4210186	AZEITONA PRETA INTEIRA SACHE 18X140 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.567285	2025-07-24 23:55:12.567295	Sincronização Odoo	\N	t
761	4320152	AZEITONA VERDE FATIADA POUCH 18X120 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.569229	2025-07-24 23:55:12.56924	Sincronização Odoo	\N	t
762	4360152	AZEITONA VERDE SEM CAROÇO POUCH 18X120 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.571057	2025-07-24 23:55:12.571068	Sincronização Odoo	\N	t
763	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.57285	2025-07-24 23:55:12.572861	Sincronização Odoo	\N	t
764	4310156	AZEITONA VERDE INTEIRA - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.574635	2025-07-24 23:55:12.574646	Sincronização Odoo	\N	t
765	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.576496	2025-07-24 23:55:12.576506	Sincronização Odoo	\N	t
766	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.578401	2025-07-24 23:55:12.578412	Sincronização Odoo	\N	t
767	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.580232	2025-07-24 23:55:12.580242	Sincronização Odoo	\N	t
768	4100162	TOMATE SECO - POUCH 30X100 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137015 - lote separação LOTE_2FC87144	2025-07-24 23:55:12.582056	2025-07-24 23:55:12.582066	Sincronização Odoo	\N	t
769	4030103	PICLES DE PEPINO FATIADO - BAG 6X1,01KG	2025-07-24	FATURAMENTO	VENDA	-15.000	Baixa automática NF 136988 - lote separação LOTE_F445C055	2025-07-24 23:55:12.591974	2025-07-24 23:55:12.591987	Sincronização Odoo	\N	t
770	4080158	PEPINO - BAG 6X1,01 KG - SWEET RELISH	2025-07-24	FATURAMENTO	VENDA	-6.000	Baixa automática NF 136988 - lote separação LOTE_F445C055	2025-07-24 23:55:12.593822	2025-07-24 23:55:12.593834	Sincronização Odoo	\N	t
771	4510190	COGUMELO FATIADO - BAG 6X1,01 KG - INDUSTRIA	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 136988 - lote separação LOTE_F445C055	2025-07-24 23:55:12.595691	2025-07-24 23:55:12.595703	Sincronização Odoo	\N	t
772	4070122	PIMENTA JALAPENO FATIADA BAG 4X1,01 KG - INDUSTRIA	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 136988 - lote separação LOTE_F445C055	2025-07-24 23:55:12.59758	2025-07-24 23:55:12.597591	Sincronização Odoo	\N	t
773	4230180	AZEITONA PRETA FATIADA - BAG 6X1,01 KG - INDUSTRIA	2025-07-24	FATURAMENTO	VENDA	-45.000	Baixa automática NF 136989 - lote separação LOTE_F7F2016E	2025-07-24 23:55:12.606838	2025-07-24 23:55:12.606852	Sincronização Odoo	\N	t
774	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-6.000	Baixa automática NF 136986 - lote separação LOTE_E33DC98F	2025-07-24 23:55:12.615442	2025-07-24 23:55:12.615455	Sincronização Odoo	\N	t
775	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-13.000	Baixa automática NF 136980 - lote separação LOTE_D4EAB126	2025-07-24 23:55:12.62571	2025-07-24 23:55:12.625724	Sincronização Odoo	\N	t
776	4759098	OLEO DE SOJA MISTO - VD 12X500 ML - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.634715	2025-07-24 23:55:12.634728	Sincronização Odoo	\N	t
777	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.636643	2025-07-24 23:55:12.636652	Sincronização Odoo	\N	t
778	4310152	AZEITONA VERDE INTEIRA - POUCH 18X180 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.638698	2025-07-24 23:55:12.638708	Sincronização Odoo	\N	t
779	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.640529	2025-07-24 23:55:12.640539	Sincronização Odoo	\N	t
780	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.642457	2025-07-24 23:55:12.642467	Sincronização Odoo	\N	t
781	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.644313	2025-07-24 23:55:12.644322	Sincronização Odoo	\N	t
782	4080154	PEPINO - POUCH 12X300 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.646208	2025-07-24 23:55:12.646219	Sincronização Odoo	\N	t
783	4060171	CEREJA EM CALDA - VD 24X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.64847	2025-07-24 23:55:12.648481	Sincronização Odoo	\N	t
784	4080178	PEPINO - VD 15X300 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.650314	2025-07-24 23:55:12.650323	Sincronização Odoo	\N	t
785	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136995 - lote separação LOTE_6DB35BCD	2025-07-24 23:55:12.652327	2025-07-24 23:55:12.652337	Sincronização Odoo	\N	t
786	4040162	ALCAPARRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.660705	2025-07-24 23:55:12.660716	Sincronização Odoo	\N	t
787	4250162	AZEITONA PRETA SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.662667	2025-07-24 23:55:12.662677	Sincronização Odoo	\N	t
788	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.664451	2025-07-24 23:55:12.664465	Sincronização Odoo	\N	t
789	4230162	AZEITONA PRETA FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.666397	2025-07-24 23:55:12.666406	Sincronização Odoo	\N	t
790	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.668251	2025-07-24 23:55:12.668263	Sincronização Odoo	\N	t
791	4510162	COGUMELO FATIADO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.670273	2025-07-24 23:55:12.670283	Sincronização Odoo	\N	t
792	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.67196	2025-07-24 23:55:12.671969	Sincronização Odoo	\N	t
793	4520162	COGUMELO INTEIRO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 136977 - lote separação LOTE_D24CD696	2025-07-24 23:55:12.673556	2025-07-24 23:55:12.673565	Sincronização Odoo	\N	t
794	4040162	ALCAPARRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.683098	2025-07-24 23:55:12.683135	Sincronização Odoo	\N	t
795	4230162	AZEITONA PRETA FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.685241	2025-07-24 23:55:12.685255	Sincronização Odoo	\N	t
796	4210165	AZEITONA PRETA  INTEIRA MEDIA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.68739	2025-07-24 23:55:12.687403	Sincronização Odoo	\N	t
797	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.68961	2025-07-24 23:55:12.689622	Sincronização Odoo	\N	t
798	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-25.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.691852	2025-07-24 23:55:12.691866	Sincronização Odoo	\N	t
799	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.69376	2025-07-24 23:55:12.693773	Sincronização Odoo	\N	t
800	4050162	CEBOLINHA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.695507	2025-07-24 23:55:12.695517	Sincronização Odoo	\N	t
801	4510162	COGUMELO FATIADO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.69746	2025-07-24 23:55:12.69747	Sincronização Odoo	\N	t
802	4759099	OLEO DE SOJA MISTO - GL 4X5,02 L - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-15.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.699155	2025-07-24 23:55:12.699164	Sincronização Odoo	\N	t
803	4759098	OLEO DE SOJA MISTO - VD 12X500 ML - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.700745	2025-07-24 23:55:12.700755	Sincronização Odoo	\N	t
804	4510156	COGUMELO FATIADO POUCH 6x1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.702446	2025-07-24 23:55:12.702456	Sincronização Odoo	\N	t
805	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.704179	2025-07-24 23:55:12.704189	Sincronização Odoo	\N	t
806	4850103	MAIONESE - POTE 6X3 KG - ST ISABEL (cópia)	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137091 - lote separação LOTE_C43E1189	2025-07-24 23:55:12.705822	2025-07-24 23:55:12.705831	Sincronização Odoo	\N	t
807	4759098	OLEO DE SOJA MISTO - VD 12X500 ML - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-100.000	Baixa automática NF 137090 - lote separação LOTE_05F079C7	2025-07-24 23:55:12.713835	2025-07-24 23:55:12.713846	Sincronização Odoo	\N	t
808	4310141	AZEITONA VERDE INTEIRA - SACHE 36X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-200.000	Baixa automática NF 137090 - lote separação LOTE_05F079C7	2025-07-24 23:55:12.7154	2025-07-24 23:55:12.71541	Sincronização Odoo	\N	t
809	4310146	AZEITONA VERDE FATIADA - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-448.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.72419	2025-07-24 23:55:12.72421	Sincronização Odoo	\N	t
810	4310145	AZEITONA VERDE INTEIRA - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-336.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.726542	2025-07-24 23:55:12.726555	Sincronização Odoo	\N	t
811	4310147	AZEITONA VERDE RECHEADA - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-75.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.728614	2025-07-24 23:55:12.728628	Sincronização Odoo	\N	t
812	4310148	AZEITONA VERDE SEM CAROCO - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-300.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.730755	2025-07-24 23:55:12.730765	Sincronização Odoo	\N	t
813	4050177	CEBOLINHA - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-17.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.732712	2025-07-24 23:55:12.732724	Sincronização Odoo	\N	t
814	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-9.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.73457	2025-07-24 23:55:12.734579	Sincronização Odoo	\N	t
815	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-83.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.736579	2025-07-24 23:55:12.736593	Sincronização Odoo	\N	t
816	4070177	PIMENTA BIQUINHO - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-33.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.73831	2025-07-24 23:55:12.738319	Sincronização Odoo	\N	t
817	4100162	TOMATE SECO - POUCH 30X100 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-30.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.739946	2025-07-24 23:55:12.739955	Sincronização Odoo	\N	t
818	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-980.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.741579	2025-07-24 23:55:12.741588	Sincronização Odoo	\N	t
819	4510171	COGUMELO FATIADO - VD 24X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-32.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.74343	2025-07-24 23:55:12.74344	Sincronização Odoo	\N	t
820	4520171	COGUMELO INTEIRO - VD 24X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-31.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.744989	2025-07-24 23:55:12.745002	Sincronização Odoo	\N	t
821	4080178	PEPINO - VD 15X300 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-67.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.746635	2025-07-24 23:55:12.746644	Sincronização Odoo	\N	t
822	4830176	KETCHUP   - PET 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-100.000	Baixa automática NF 137083 - lote separação LOTE_2AB3FF1A	2025-07-24 23:55:12.748357	2025-07-24 23:55:12.748367	Sincronização Odoo	\N	t
823	4310145	AZEITONA VERDE INTEIRA - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137094 - lote separação LOTE_47B3448E	2025-07-24 23:55:12.75639	2025-07-24 23:55:12.756403	Sincronização Odoo	\N	t
824	4320152	AZEITONA VERDE FATIADA POUCH 18X120 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137093 - lote separação LOTE_420FE431	2025-07-24 23:55:12.764378	2025-07-24 23:55:12.76439	Sincronização Odoo	\N	t
825	4310145	AZEITONA VERDE INTEIRA - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137093 - lote separação LOTE_420FE431	2025-07-24 23:55:12.766011	2025-07-24 23:55:12.76602	Sincronização Odoo	\N	t
826	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137081 - lote separação LOTE_AF32C9F7	2025-07-24 23:55:12.773785	2025-07-24 23:55:12.773799	Sincronização Odoo	\N	t
827	4080165	PEPINO BURGUER EM RODELAS - BD 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137081 - lote separação LOTE_AF32C9F7	2025-07-24 23:55:12.775483	2025-07-24 23:55:12.775494	Sincronização Odoo	\N	t
828	4080177	PEPINO EM RODELAS AGRIDOCE VD 12X440 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137081 - lote separação LOTE_AF32C9F7	2025-07-24 23:55:12.777166	2025-07-24 23:55:12.777179	Sincronização Odoo	\N	t
829	4320177	AZEITONA VERDE FATIADA VD 12X500 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137081 - lote separação LOTE_AF32C9F7	2025-07-24 23:55:12.778955	2025-07-24 23:55:12.778968	Sincronização Odoo	\N	t
830	4360177	AZEITONA VERDE SEM CAROÇO VD 12X500 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137081 - lote separação LOTE_AF32C9F7	2025-07-24 23:55:12.780636	2025-07-24 23:55:12.780645	Sincronização Odoo	\N	t
831	4310162	AZEITONA VERDE INTEIRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-140.000	Baixa automática NF 137074 - lote separação LOTE_6A7213C8	2025-07-24 23:55:12.788331	2025-07-24 23:55:12.788342	Sincronização Odoo	\N	t
832	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-14.000	Baixa automática NF 137064 - lote separação LOTE_237D321A	2025-07-24 23:55:12.795941	2025-07-24 23:55:12.795953	Sincronização Odoo	\N	t
833	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137064 - lote separação LOTE_237D321A	2025-07-24 23:55:12.797669	2025-07-24 23:55:12.797679	Sincronização Odoo	\N	t
834	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137064 - lote separação LOTE_237D321A	2025-07-24 23:55:12.799313	2025-07-24 23:55:12.799322	Sincronização Odoo	\N	t
835	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137064 - lote separação LOTE_237D321A	2025-07-24 23:55:12.801022	2025-07-24 23:55:12.801033	Sincronização Odoo	\N	t
